WCRNumber,mean_ci_upper,pump_loc,mean_ci_lower,TotalCompletedDepth,tot_depth_msh,gwl_2019,gsp_name,high_10,lowering_cost_high_10,deepening_cost_high_10,low_10,lowering_cost_low_10,deepening_cost_low_10,total_cost_high_10,total_cost_low_10,high_20,lowering_cost_high_20,deepening_cost_high_20,low_20,lowering_cost_low_20,deepening_cost_low_20,total_cost_high_20,total_cost_low_20,high_30,lowering_cost_high_30,deepening_cost_high_30,low_30,lowering_cost_low_30,deepening_cost_low_30,total_cost_high_30,total_cost_low_30,high_40,lowering_cost_high_40,deepening_cost_high_40,low_40,lowering_cost_low_40,deepening_cost_low_40,total_cost_high_40,total_cost_low_40,high_50,lowering_cost_high_50,deepening_cost_high_50,low_50,lowering_cost_low_50,deepening_cost_low_50,total_cost_high_50,total_cost_low_50,high_60,lowering_cost_high_60,deepening_cost_high_60,low_60,lowering_cost_low_60,deepening_cost_low_60,total_cost_high_60,total_cost_low_60,high_70,lowering_cost_high_70,deepening_cost_high_70,low_70,lowering_cost_low_70,deepening_cost_low_70,total_cost_high_70,total_cost_low_70,high_80,lowering_cost_high_80,deepening_cost_high_80,low_80,lowering_cost_low_80,deepening_cost_low_80,total_cost_high_80,total_cost_low_80,high_90,lowering_cost_high_90,deepening_cost_high_90,low_90,lowering_cost_low_90,deepening_cost_low_90,total_cost_high_90,total_cost_low_90,high_100,lowering_cost_high_100,deepening_cost_high_100,low_100,lowering_cost_low_100,deepening_cost_low_100,total_cost_high_100,total_cost_low_100,high_110,lowering_cost_high_110,deepening_cost_high_110,low_110,lowering_cost_low_110,deepening_cost_low_110,total_cost_high_110,total_cost_low_110,high_120,lowering_cost_high_120,deepening_cost_high_120,low_120,lowering_cost_low_120,deepening_cost_low_120,total_cost_high_120,total_cost_low_120,high_130,lowering_cost_high_130,deepening_cost_high_130,low_130,lowering_cost_low_130,deepening_cost_low_130,total_cost_high_130,total_cost_low_130,high_140,lowering_cost_high_140,deepening_cost_high_140,low_140,lowering_cost_low_140,deepening_cost_low_140,total_cost_high_140,total_cost_low_140,high_150,lowering_cost_high_150,deepening_cost_high_150,low_150,lowering_cost_low_150,deepening_cost_low_150,total_cost_high_150,total_cost_low_150,high_160,lowering_cost_high_160,deepening_cost_high_160,low_160,lowering_cost_low_160,deepening_cost_low_160,total_cost_high_160,total_cost_low_160,high_170,lowering_cost_high_170,deepening_cost_high_170,low_170,lowering_cost_low_170,deepening_cost_low_170,total_cost_high_170,total_cost_low_170,high_180,lowering_cost_high_180,deepening_cost_high_180,low_180,lowering_cost_low_180,deepening_cost_low_180,total_cost_high_180,total_cost_low_180,high_190,lowering_cost_high_190,deepening_cost_high_190,low_190,lowering_cost_low_190,deepening_cost_low_190,total_cost_high_190,total_cost_low_190,high_200,lowering_cost_high_200,deepening_cost_high_200,low_200,lowering_cost_low_200,deepening_cost_low_200,total_cost_high_200,total_cost_low_200,high_210,lowering_cost_high_210,deepening_cost_high_210,low_210,lowering_cost_low_210,deepening_cost_low_210,total_cost_high_210,total_cost_low_210,high_220,lowering_cost_high_220,deepening_cost_high_220,low_220,lowering_cost_low_220,deepening_cost_low_220,total_cost_high_220,total_cost_low_220,high_230,lowering_cost_high_230,deepening_cost_high_230,low_230,lowering_cost_low_230,deepening_cost_low_230,total_cost_high_230,total_cost_low_230,high_240,lowering_cost_high_240,deepening_cost_high_240,low_240,lowering_cost_low_240,deepening_cost_low_240,total_cost_high_240,total_cost_low_240,high_250,lowering_cost_high_250,deepening_cost_high_250,low_250,lowering_cost_low_250,deepening_cost_low_250,total_cost_high_250,total_cost_low_250,high_260,lowering_cost_high_260,deepening_cost_high_260,low_260,lowering_cost_low_260,deepening_cost_low_260,total_cost_high_260,total_cost_low_260,high_270,lowering_cost_high_270,deepening_cost_high_270,low_270,lowering_cost_low_270,deepening_cost_low_270,total_cost_high_270,total_cost_low_270,high_280,lowering_cost_high_280,deepening_cost_high_280,low_280,lowering_cost_low_280,deepening_cost_low_280,total_cost_high_280,total_cost_low_280,high_290,lowering_cost_high_290,deepening_cost_high_290,low_290,lowering_cost_low_290,deepening_cost_low_290,total_cost_high_290,total_cost_low_290,high_300,lowering_cost_high_300,deepening_cost_high_300,low_300,lowering_cost_low_300,deepening_cost_low_300,total_cost_high_300,total_cost_low_300,mt_ft_bls,high_mt,lowering_cost_high_mt,deepening_cost_high_mt,low_mt,lowering_cost_low_mt,deepening_cost_low_mt,total_cost_high_mt,total_cost_low_mt
WCR0059674,79.19897648861395,77.19126224113008,75.1835479936462,145,115,18.092868815222033,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,3981.6452006353798,0,active,0,0,3981.6452006353798,0,failing,3981.6452006353798,0,failing,3580.1023511386047,0,3981.6452006353798,3580.1023511386047,failing,3981.6452006353798,0,failing,3580.1023511386047,0,3981.6452006353798,3580.1023511386047,failing,3981.6452006353798,0,failing,3580.1023511386047,0,3981.6452006353798,3580.1023511386047,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,failing,3981.6452006353798,11500,failing,3580.1023511386047,11500,15481.64520063538,15080.102351138605,52.387522319682475,active,0,0,active,0,0,0,0
WCR0063750,211.01921534343327,209,206.98078465656673,430,400,10.87475733101968,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,19301.921534343328,0,active,0,0,19301.921534343328,0,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,failing,19301.921534343328,0,failing,18898.078465656672,0,19301.921534343328,18898.078465656672,51.84682137327419,active,0,0,active,0,0,0,0
WCR0066445,227.52076967185008,225.5,223.47923032814992,485,455,11.960250539994936,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,failing,23152.076967185007,0,failing,22747.923032814993,0,23152.076967185007,22747.923032814993,51.01056007691501,active,0,0,active,0,0,0,0
WCR0077432,224.01891667825618,222,219.98108332174382,420,390,20.0320955239427,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,17001.891667825617,0,active,0,0,17001.891667825617,0,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,failing,17001.891667825617,0,failing,16598.108332174383,0,17001.891667825617,16598.108332174383,51.65993605139015,active,0,0,active,0,0,0,0
WCR0080483,87.59323160178155,85.58470922084905,83.57618683991655,160,130,19.67658108934653,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,4642.3813160083455,0,failing,4240.676839821845,0,4642.3813160083455,4240.676839821845,failing,4642.3813160083455,0,failing,4240.676839821845,0,4642.3813160083455,4240.676839821845,failing,4642.3813160083455,0,failing,4240.676839821845,0,4642.3813160083455,4240.676839821845,failing,4642.3813160083455,0,failing,4240.676839821845,0,4642.3813160083455,4240.676839821845,failing,4642.3813160083455,0,failing,4240.676839821845,0,4642.3813160083455,4240.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,failing,4642.3813160083455,11500,failing,4240.676839821845,11500,16142.381316008345,15740.676839821845,60.957672742047514,active,0,0,active,0,0,0,0
WCR0081201,74.73898718524899,72.73171301583663,70.72443884642428,137,107,11.923831364865578,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,3627.5561153575723,0,active,0,0,3627.5561153575723,0,failing,3627.5561153575723,0,failing,3226.101281475101,0,3627.5561153575723,3226.101281475101,failing,3627.5561153575723,0,failing,3226.101281475101,0,3627.5561153575723,3226.101281475101,failing,3627.5561153575723,0,failing,3226.101281475101,0,3627.5561153575723,3226.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,failing,3627.5561153575723,11500,failing,3226.101281475101,11500,15127.556115357573,14726.101281475101,51.84682137327419,active,0,0,active,0,0,0,0
WCR0088717,135.80401564461994,133.7914028576399,131.77879007065985,245,215,11.923831364865578,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,8322.120992934015,0,active,0,0,8322.120992934015,0,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,0,failing,7919.598435538006,0,8322.120992934015,7919.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,failing,8322.120992934015,11500,failing,7919.598435538006,11500,19822.120992934015,19419.598435538006,51.84682137327419,active,0,0,active,0,0,0,0
WCR0097776,72.00771424748388,70,67.99228575251612,145,115,19.67658108934653,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,4700.771424748387,0,active,0,0,4700.771424748387,0,failing,4700.771424748387,0,failing,4299.228575251613,0,4700.771424748387,4299.228575251613,failing,4700.771424748387,0,failing,4299.228575251613,0,4700.771424748387,4299.228575251613,failing,4700.771424748387,0,failing,4299.228575251613,0,4700.771424748387,4299.228575251613,failing,4700.771424748387,0,failing,4299.228575251613,0,4700.771424748387,4299.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,failing,4700.771424748387,11500,failing,4299.228575251613,11500,16200.771424748387,15799.228575251613,60.957672742047514,active,0,0,active,0,0,0,0
WCR0099659,120.38535181921172,118.37394870798481,116.3625455967579,218,188,13.810034295987808,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,0,failing,6761.464818078828,0,7163.74544032421,6761.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,failing,7163.74544032421,11500,failing,6761.464818078828,11500,18663.745440324208,18261.464818078828,53.844790669703386,active,0,0,active,0,0,0,0
WCR0101127,237.02116981397657,235,232.97883018602343,500,470,18.092868815222033,Grassland (DM),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,failing,23702.116981397656,0,failing,23297.883018602344,0,23702.116981397656,23297.883018602344,56.48190934470023,active,0,0,active,0,0,0,0
