wcr_number,mean_ci_upper,pump_loc,mean_ci_lower,tot_completed_depth,gwl_2019,gsp_name,x,y
WCR1995-000631,188.19055034053827,186.10098690470645,184.01142346887463,275,100.2940735730133,Eastern San Joaquin,-121.21547,38.15311999999998
WCR1995-001042,184.70518018834804,182.6913873259737,180.67759446359935,295,75.43980500379818,Eastern San Joaquin,-121.26871999999999,38.06479000000001
WCR1995-001043,241.29365698920134,239.27726943567572,237.2608818821501,380,154.7838804910032,Eastern San Joaquin,-121.10562,38.08147999999999
WCR1995-001045,156.83710770245818,154.82475491249656,152.81240212253493,265,108.3089172985806,Eastern San Joaquin,-121.06458000000002,37.892479999999985
WCR1995-001048,170.73164817504755,168.71856283266493,166.7054774902823,265,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1995-001824,107.57680227140592,105.56727931760392,103.55775636380191,230,52.49395332968145,Eastern San Joaquin,-121.03194400000001,37.75666599999998
WCR1995-001826,133.41544629360283,131.404395613071,129.39334493253915,206,37.85181503314099,Eastern San Joaquin,-121.32257,38.02105
WCR1995-002002,149.92132527166075,147.90934816138068,145.8973710511006,262,73.35602885298334,Eastern San Joaquin,-120.9863,37.76331
WCR1995-002103,154.42728941937662,152.3494169277077,150.27154443603877,230,53.817154099228965,Eastern San Joaquin,-121.29055,38.21091
WCR1995-002357,176.85675909158164,174.7709351166081,172.68511114163454,260,100.2940735730133,Eastern San Joaquin,-121.21618999999998,38.18205999999998
WCR1995-002359,313.3324342160691,311.31325373648207,309.29407325689505,460,150.08504651524692,Eastern San Joaquin,-121.08709999999998,38.155269999999994
WCR1995-002360,170.73164817504755,168.71856283266493,166.7054774902823,260,28.944207760506146,Eastern San Joaquin,-121.36192,38.13813999999999
WCR1995-002361,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1995-002362,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1995-002363,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002366,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1995-002404,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002405,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002406,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002407,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002408,143.340508695099,141.26686378647423,139.19321887784946,215,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002409,176.85675909158164,174.7709351166081,172.68511114163454,260,100.2940735730133,Eastern San Joaquin,-121.21547,38.15311999999998
WCR1995-002411,142.60460523804568,140.53124834896374,138.4578914598818,214,82.92617055346336,Eastern San Joaquin,-121.27216999999997,38.21095
WCR1995-002412,169.3439680999887,167.26072250509756,165.17747691020642,250,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1995-002413,184.40419626738262,182.31586267710293,180.22752908682324,270,71.91081205927067,Eastern San Joaquin,-121.25257,38.167390000000005
WCR1995-002414,176.85675909158164,174.7709351166081,172.68511114163454,236,109.81814182307586,Eastern San Joaquin,-121.23501,38.196370000000016
WCR1995-002416,176.85675909158164,174.7709351166081,172.68511114163454,260,109.81814182307586,Eastern San Joaquin,-121.21673000000001,38.196629999999985
WCR1995-002446,169.3439680999887,167.26072250509756,165.17747691020642,250,109.81814182307586,Eastern San Joaquin,-121.19871,38.21137999999999
WCR1995-002449,166.34882221682406,164.266627806238,162.18443339565195,246,46.079283926099784,Eastern San Joaquin,-121.28967999999999,38.18191
WCR1995-002627,155.45222444079425,153.43994628792154,151.42766813504883,238,32.64350075872266,Eastern San Joaquin,-121.15129,37.73224
WCR1995-002628,100.17337129473125,98.16429906535365,96.15522683597604,157,27.53632421509989,Eastern San Joaquin,-121.26545000000002,37.876529999999995
WCR1995-003399,118.40879135195264,116.39861775311363,114.38844415427461,190,27.98307983002416,Eastern San Joaquin,-121.26175,37.804659999999984
WCR1995-003402,118.40879135195264,116.39861775311363,114.38844415427461,190,27.840586821305667,Eastern San Joaquin,-121.22818,37.67492000000001
WCR1995-003403,179.80580295503378,177.79225490231977,175.77870684960575,273,71.78285672062894,Eastern San Joaquin,-121.21239,37.977869999999996
WCR1995-003411,102.18881028328383,100.17961501419845,98.17041974511307,165,23.085834212529093,Eastern San Joaquin,-121.29783,37.862419999999986
WCR1995-003412,108.92679135172068,106.91718665300871,104.90758195429675,175,54.69763443467746,Eastern San Joaquin,-121.09779999999998,37.79065000000001
WCR1995-003413,143.0276534232801,141.01605815941736,139.0044628955546,250,103.5192280055447,Eastern San Joaquin,-121.17674000000001,37.99266000000001
WCR1995-003415,105.55404101253693,103.54464083002647,101.535240647516,190,40.14434077079437,Eastern San Joaquin,-121.22819999999997,37.86267000000001
WCR1995-003418,205.80229007900584,203.78748158326155,201.77267308751726,315,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1995-004085,88.80764990581724,86.79927272533098,84.79089554484472,178,83.23150056148316,Eastern San Joaquin,-120.93179,37.762509999999985
WCR1995-004087,144.4045754399024,142.3929033205641,140.3812312012258,280,86.56264432092705,Eastern San Joaquin,-120.98875,37.820599999999985
WCR1995-004088,113.66088592033898,111.65099595143255,109.64110598252611,205,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1995-004089,112.30685592696246,110.297047314741,108.28723870251953,200,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1995-004090,150.61192321139708,148.59990825351832,146.58789329563956,265,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1995-004091,204.39096526537082,202.37622282316656,200.3614803809623,354,176.47860846111087,Eastern San Joaquin,-121.045,37.98500000000001
WCR1995-004092,96.82063045139085,94.81176324974376,92.80289604809667,175,27.53632421509989,Eastern San Joaquin,-121.26545000000002,37.876529999999995
WCR1995-004093,162.38507603885793,160.3724272099337,158.35977838100948,255,104.19507056149494,Eastern San Joaquin,-120.98958,37.849650000000004
WCR1995-004094,249.86778664313408,247.85103969486264,245.8342927465912,395,195.97342295882848,Eastern San Joaquin,-121.00138799999999,37.99138799999998
WCR1995-004096,200.36164520473193,198.26825348011516,196.1748617554984,297,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1995-005138,153.37650778330485,151.3643420547983,149.35217632629175,250,38.4013238356637,Eastern San Joaquin,-121.15231,37.79037999999999
WCR1995-005433,36.95529401055085,34.94913459726661,32.94297518398236,60,6.024519407091529,Eastern San Joaquin,-121.56771,38.12418000000001
WCR1995-005866,130.67778716320234,128.6668941196056,126.65600107600885,250,49.08486623948544,Eastern San Joaquin,-121.32527699999999,38.137777
WCR1995-006436,174.21784380642643,172.2045792508889,170.1913146953514,265,102.92142818489131,Eastern San Joaquin,-121.21501,38.06503
WCR1995-006437,125.89652726233115,123.88591212865272,121.87529699497429,200,37.85181503314099,Eastern San Joaquin,-121.32257,38.02105
WCR1995-006440,183.59710390649346,181.56990867669953,179.5427134469056,475,94.69071555038165,Northern Central (DM),-121.38869,37.65988
WCR1995-006442,179.10664120015235,177.093128367161,175.07961553416965,282,75.43980500379818,Eastern San Joaquin,-121.26871999999999,38.06479000000001
WCR1995-006447,156.83710770245818,154.82475491249656,152.81240212253493,382,32.40468900935666,Eastern San Joaquin,-121.34294999999999,38.093929999999986
WCR1995-006455,134.78574921127364,132.77462004353362,130.7634908757936,374,52.25561957047549,Eastern San Joaquin,-121.22945999999996,37.91966000000001
WCR1995-006456,95.48179221684046,93.47300695465766,91.46422169247487,182,29.09588952540501,Eastern San Joaquin,-121.29739999999995,37.77569999999998
WCR1995-006457,146.47166923784337,144.4598822888055,142.4480953397676,235,106.95888705148445,Eastern San Joaquin,-120.95252999999998,37.84971999999999
WCR1995-006466,129.31044891263932,127.29963501144577,125.28882111025223,200,32.64350075872266,Eastern San Joaquin,-121.16974999999998,37.746679999999984
WCR1995-006467,139.58939655147668,137.57799447149867,135.56659239152066,245,96.24946788045641,Eastern San Joaquin,-121.23287000000002,38.03589
WCR1995-006468,202.27524414793578,200.26060122171125,198.24595829548673,320,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1995-006469,132.730661508778,130.71965015531836,128.7086388018587,215,73.35602885298334,Eastern San Joaquin,-120.98753,37.77687999999999
WCR1995-006528,198.75245286162365,196.73797696571287,194.7235010698021,305,75.43980500379818,Eastern San Joaquin,-121.25103999999997,38.064850000000014
WCR1995-006529,205.80229007900584,203.78748158326155,201.77267308751726,335,128.60237449085906,Eastern San Joaquin,-121.028333,37.914722000000005
WCR1995-006531,193.1250011526095,191.11079558264294,189.09659001267636,295,88.66654729700042,Eastern San Joaquin,-121.25131,38.079499999999996
WCR1995-006532,191.71989900900454,189.7057616183395,187.69162422767445,295,62.55396092664302,Eastern San Joaquin,-121.25015999999998,38.03566000000001
WCR1995-006533,154.0681977858697,152.05599452017574,150.0437912544818,280,128.95888597253597,Eastern San Joaquin,-121.17819999999998,38.10893
WCR1995-006534,133.41544629360283,131.404395613071,129.39334493253915,230,61.76977172500204,Eastern San Joaquin,-121.13462,37.80505000000001
WCR1995-006535,212.86889335131292,210.85375803367447,208.838622716036,340,88.66654729700042,Eastern San Joaquin,-121.25131,38.079499999999996
WCR1995-006539,205.80229007900584,203.78748158326155,201.77267308751726,375,194.66215687753777,Eastern San Joaquin,-120.991111,38.06527699999999
WCR1995-006540,158.22284095362693,156.21041377716602,154.19798660070512,305,28.944207760506146,Eastern San Joaquin,-121.34337000000001,38.122959999999985
WCR1995-006541,234.1645781831667,232.14849570978063,230.13241323639457,350,47.342534788285114,Eastern San Joaquin,-121.17109999999997,37.804929999999985
WCR1995-006542,122.48904597922707,120.47863085492374,118.4682157306204,190,73.35602885298334,Eastern San Joaquin,-121.00584000000002,37.77698999999999
WCR1995-006543,143.0276534232801,141.01605815941736,139.0044628955546,230,75.43980500379818,Eastern San Joaquin,-121.26871999999999,38.06479000000001
WCR1995-006546,143.0276534232801,141.01605815941736,139.0044628955546,220,26.721130888771366,Eastern San Joaquin,-121.24285999999998,37.746629999999996
WCR1995-006548,167.25038543199878,165.23748087013104,163.2245763082633,350,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1995-006605,129.31044891263932,127.29963501144577,125.28882111025223,220,26.508706720051084,Eastern San Joaquin,-121.22502,37.68943
WCR1995-006606,156.83710770245818,154.82475491249656,152.81240212253493,250,61.00886950282787,Eastern San Joaquin,-121.2875,38.079166
WCR1995-006607,129.31044891263932,127.29963501144577,125.28882111025223,205,20.559564874603865,Eastern San Joaquin,-121.29793999999998,37.87647
WCR1995-006608,181.20469157931586,179.19107327276515,177.17745496621444,280,71.78285672062894,Eastern San Joaquin,-121.21296,37.992429999999985
WCR1995-006609,156.83710770245818,154.82475491249656,152.81240212253493,250,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1995-006612,52.804294109129295,50.79787383058651,48.79145355204373,90,10.898038984924716,Eastern San Joaquin,-121.40646999999998,38.050969999999985
WCR1995-006613,158.22284095362693,156.21041377716602,154.19798660070512,242,96.24946788045641,Eastern San Joaquin,-121.19641,38.036259999999984
WCR1995-006614,97.49053735950159,95.48162916749796,93.47272097549433,175,27.53632421509989,Eastern San Joaquin,-121.26567999999997,37.890589999999996
WCR1995-006615,188.91183915004214,186.8978388417624,184.88383853348265,320,90.90259106721453,Eastern San Joaquin,-120.960833,37.795832999999995
WCR1995-006628,158.22284095362693,156.21041377716602,154.19798660070512,250,47.342534788285114,Eastern San Joaquin,-121.15273,37.80496999999998
WCR1996-000286,177.09773719261187,175,172.90226280738813,310,112.88229528657143,Eastern San Joaquin,-121.03042,38.22888999999999
WCR1996-000291,165.85928149345557,163.84644968362556,161.83361787379556,255,128.60237449085906,Eastern San Joaquin,-121.016666,37.931111
WCR1996-000731,110.27795058295786,108.26826423611551,106.25857788927317,200,38.4013238356637,Eastern San Joaquin,-121.18833000000001,37.76124999999999
WCR1996-000732,102.18881028328383,100.17961501419845,98.17041974511307,185,73.35602885298334,Eastern San Joaquin,-121.00559,37.76259999999999
WCR1996-000734,92.80807479070707,90.7994531616018,88.79083153249654,290,83.23150056148316,Eastern San Joaquin,-120.95074999999997,37.79145
WCR1996-000736,187.5088906726503,185.4949592691958,183.48102786574128,320,134.49578569583878,Eastern San Joaquin,-121.10430000000001,37.99386
WCR1996-000737,136.15702266742434,134.1458152377374,132.13460780805045,230,44.01868172062807,Eastern San Joaquin,-121.26709000000001,38.006709999999984
WCR1996-000738,148.54079341912595,146.52889218912196,144.51699095911798,290,134.49578569583878,Eastern San Joaquin,-121.14093000000001,38.00777000000001
WCR1996-000739,102.18881028328383,100.17961501419845,98.17041974511307,160,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1996-000740,112.30685592696246,110.297047314741,108.28723870251953,175,90.90259106721453,Eastern San Joaquin,-120.95158000000002,37.820660000000004
WCR1996-000742,140.96400041155556,138.9525208800754,136.94104134859526,275,89.62944612481338,Eastern San Joaquin,-121.0809,37.83449
WCR1996-000743,191.71989900900454,189.7057616183395,187.69162422767445,300,107.92762513080837,Eastern San Joaquin,-121.21502,38.07957
WCR1996-000744,222.62397515850594,220.52403288249917,218.4240906064924,320,129.83667270493999,Eastern San Joaquin,-121.18025000000002,38.21171000000001
WCR1996-000745,129.31044891263932,127.29963501144577,125.28882111025223,200,60.756605492360094,Eastern San Joaquin,-121.02371,37.76243
WCR1996-000780,207.21428543513272,205.19941111698657,203.1845367988404,340,103.5192280055447,Eastern San Joaquin,-121.17674000000001,37.99266000000001
WCR1996-000781,167.25038543199878,165.23748087013104,163.2245763082633,325,128.95888597253597,Eastern San Joaquin,-121.16009,38.09458
WCR1996-000785,170.73164817504755,168.71856283266493,166.7054774902823,350,148.65116326592033,Eastern San Joaquin,-121.05222199999999,37.970832999999985
WCR1996-000786,117.05086681104507,115.04077405894874,113.03068130685241,190,32.64350075872266,Eastern San Joaquin,-121.16974999999998,37.746679999999984
WCR1996-000788,165.16403269260792,163.15123735313415,161.13844201366038,280,71.78285672062894,Eastern San Joaquin,-121.21239,37.977869999999996
WCR1996-000790,203.68555557029873,201.67084624186865,199.65613691343856,310,101.54984553620707,Eastern San Joaquin,-121.23405,38.13797999999999
WCR1996-000791,139.58939655147668,137.57799447149867,135.56659239152066,230,86.56264432092705,Eastern San Joaquin,-120.98834000000001,37.80609999999999
WCR1996-000792,122.48904597922707,120.47863085492374,118.4682157306204,215,86.56264432092705,Eastern San Joaquin,-120.98834000000001,37.80609999999999
WCR1996-000793,205.80229007900584,203.78748158326155,201.77267308751726,320,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1996-000794,111.31642832687359,109.29556421584529,107.27470010481699,250,94.69071555038165,Northern Central (DM),-121.40703000000002,37.67432999999998
WCR1996-000796,143.0276534232801,141.01605815941736,139.0044628955546,250,92.51810227980461,Eastern San Joaquin,-121.17599999999997,37.96365
WCR1996-000797,105.55404101253693,103.54464083002647,101.535240647516,170,35.05267566542538,Eastern San Joaquin,-121.20831999999999,37.81922999999999
WCR1996-000798,193.1250011526095,191.11079558264294,189.09659001267636,315,140.13989502506814,Eastern San Joaquin,-120.95527700000001,37.908888000000005
WCR1996-000800,29.510025426557508,27.503541928606257,25.497058430655006,49,19.17100667690981,Eastern San Joaquin,-121.31619,37.90480000000001
WCR1996-000829,211.45425517137895,209.43918476224454,207.42411435311013,340,148.65116326592033,Eastern San Joaquin,-121.053888,37.968611
WCR1996-001074,198.75245286162365,196.73797696571287,194.7235010698021,300,173.9434965138912,Eastern San Joaquin,-121.08645999999997,38.02313
WCR1996-001107,198.75245286162365,196.73797696571287,194.7235010698021,300,155.94535422295078,Eastern San Joaquin,-121.12379,38.051739999999995
WCR1996-001108,216.40832921013288,214.3930326065823,212.3777360030317,325,194.11318425968605,Eastern San Joaquin,-121.05083299999997,38.044166000000004
WCR1996-001110,216.40832921013288,214.3930326065823,212.3777360030317,325,156.4920577283345,Eastern San Joaquin,-121.06753,37.97998
WCR1996-001443,252.1602008056135,250.0523476457756,247.9444944859377,358,129.83667270493999,Eastern San Joaquin,-121.17988999999999,38.197250000000004
WCR1996-001449,129.31044891263932,127.29963501144577,125.28882111025223,220,38.4013238356637,Eastern San Joaquin,-121.15231,37.79037999999999
WCR1996-001462,78.86292604413676,76.85514939439338,74.84737274465,250,32.64350075872266,Eastern San Joaquin,-121.16960000000002,37.73221
WCR1996-001463,98.8313169169963,96.82232671643335,94.8133365158704,325,31.07218999237495,Eastern San Joaquin,-121.22482,37.761190000000006
WCR1996-001467,132.730661508778,130.71965015531836,128.7086388018587,213,75.43980500379818,Eastern San Joaquin,-121.25062,38.050229999999985
WCR1996-001469,108.92679135172068,106.91718665300871,104.90758195429675,190,27.840586821305667,Eastern San Joaquin,-121.22818,37.67492000000001
WCR1996-001470,219.9517765759105,217.93632008032546,215.92086358474043,365,128.60237449085906,Eastern San Joaquin,-121.04749999999999,37.933055
WCR1996-001472,146.47166923784337,144.4598822888055,142.4480953397676,351,71.78285672062894,Eastern San Joaquin,-121.23118,37.992339999999984
WCR1996-002779,189.61358462507985,187.59954995545607,185.5855152858323,320,108.3089172985806,Eastern San Joaquin,-121.08287999999999,37.892129999999995
WCR1996-002781,62.488723194089566,60.48186451985329,58.47500584561701,101,10.898038984924716,Eastern San Joaquin,-121.40646999999998,38.050969999999985
WCR1996-002782,175.61368382891172,173.60034802564994,171.58701222238815,270,28.299451383392356,Eastern San Joaquin,-121.15238,37.72145
WCR1996-002783,205.80229007900584,203.78748158326155,201.77267308751726,340,108.3089172985806,Eastern San Joaquin,-121.08237000000001,37.87791
WCR1996-002784,216.40832921013288,214.3930326065823,212.3777360030317,340,86.56264432092705,Eastern San Joaquin,-120.96949999999997,37.806110000000004
WCR1996-002791,184.70518018834804,182.6913873259737,180.67759446359935,306,107.92762513080837,Eastern San Joaquin,-121.19642,38.09426
WCR1996-002792,115.69404070451121,113.68402895568205,111.6740172068529,185,47.342534788285114,Eastern San Joaquin,-121.17170999999999,37.81942999999999
WCR1996-002796,179.10664120015235,177.093128367161,175.07961553416965,280,17.240312744828657,Eastern San Joaquin,-121.29759,37.96318
WCR1996-002797,112.98372928655533,110.97387997978197,108.96403067300861,200,52.25561957047549,Eastern San Joaquin,-121.22966,37.93421999999999
WCR1996-002798,205.80229007900584,203.78748158326155,201.77267308751726,340,103.5192280055447,Eastern San Joaquin,-121.17674000000001,37.99266000000001
WCR1996-002801,129.31044891263932,127.29963501144577,125.28882111025223,215,73.35602885298334,Eastern San Joaquin,-120.96911,37.791519999999984
WCR1996-002802,138.90244706848213,136.89108380241981,134.8797205363575,214,58.757439542480405,Eastern San Joaquin,-121.15395,37.834109999999995
WCR1996-002804,221.37026606837074,219.35474600237657,217.3392259363824,340,82.75172994621637,Eastern San Joaquin,-121.15651000000001,37.905599999999986
WCR1996-002805,137.52925809138333,135.51797262800451,133.5066871646257,290,40.14434077079437,Eastern San Joaquin,-121.20999,37.86278999999999
WCR1996-002808,222.62397515850594,220.52403288249917,218.4240906064924,355,100.2940735730133,Eastern San Joaquin,-121.21618999999998,38.18205999999998
WCR1996-003018,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003019,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.17988999999999,38.197250000000004
WCR1996-003020,170.73164817504755,168.71856283266493,166.7054774902823,260,101.54984553620707,Eastern San Joaquin,-121.23383,38.12311
WCR1996-003021,176.85675909158164,174.7709351166081,172.68511114163454,260,53.817154099228965,Eastern San Joaquin,-121.29012,38.19640999999999
WCR1996-003022,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003023,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003024,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003469,203.41712358799424,201.32279944115706,199.22847529431988,295,71.91081205927067,Eastern San Joaquin,-121.25257,38.167390000000005
WCR1996-003470,184.40419626738262,182.31586267710293,180.22752908682324,270,109.81814182307586,Eastern San Joaquin,-121.23501,38.196370000000016
WCR1996-003472,173.09595885392508,171.0114153104762,168.9268717670273,255,135.68366031445743,Eastern San Joaquin,-121.18064000000001,38.241710000000005
WCR1996-003623,115.69404070451121,113.68402895568205,111.6740172068529,187,28.221242382881517,Eastern San Joaquin,-121.24322999999997,37.79009999999999
WCR1996-003697,174.21784380642643,172.2045792508889,170.1913146953514,265,121.52031132272921,Eastern San Joaquin,-121.17834000000002,38.13873
WCR1996-003734,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003735,139.66512029138786,137.59292326368177,135.52072623597567,NA,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003736,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003737,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003787,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-003788,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.17988999999999,38.197250000000004
WCR1996-003791,149.92132527166075,147.90934816138068,145.8973710511006,230,21.434531728899646,Eastern San Joaquin,-121.36050999999999,38.03583
WCR1996-003793,170.73164817504755,168.71856283266493,166.7054774902823,260,75.43980500379818,Eastern San Joaquin,-121.26871999999999,38.06479000000001
WCR1996-003794,149.92132527166075,147.90934816138068,145.8973710511006,230,71.78285672062894,Eastern San Joaquin,-121.21296,37.992429999999985
WCR1996-003795,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1996-003796,176.85675909158164,174.7709351166081,172.68511114163454,260,129.83667270493999,Eastern San Joaquin,-121.16133,38.19777999999999
WCR1996-004081,108.92679135172068,106.91718665300871,104.90758195429675,280,32.64350075872266,Eastern San Joaquin,-121.16960000000002,37.73221
WCR1996-004083,98.8313169169963,96.82232671643335,94.8133365158704,280,32.40468900935666,Eastern San Joaquin,-121.36146000000001,38.10863999999998
WCR1996-004084,216.40832921013288,214.3930326065823,212.3777360030317,340,119.94073932568841,Eastern San Joaquin,-121.08340000000001,37.90671
WCR1996-004087,138.21573390573135,136.2044095119717,134.19308511821205,220,52.25561957047549,Eastern San Joaquin,-121.22945999999996,37.91966000000001
WCR1996-004092,108.92679135172068,106.91718665300871,104.90758195429675,175,29.4608420604512,Eastern San Joaquin,-121.24768,37.919599999999996
WCR1996-004094,146.47166923784337,144.4598822888055,142.4480953397676,240,71.78285672062894,Eastern San Joaquin,-121.23118,37.992339999999984
WCR1996-004095,202.27524414793578,200.26060122171125,198.24595829548673,325,176.47860846111087,Eastern San Joaquin,-121.04694400000001,37.97416599999999
WCR1996-004175,27.668942206966385,25.66229432610583,23.655646445245274,45,17.240312744828657,Eastern San Joaquin,-121.28146999999997,37.948570000000004
WCR1996-004524,170.73164817504755,168.71856283266493,166.7054774902823,325,107.92762513080837,Eastern San Joaquin,-121.21504,38.09411999999999
WCR1996-004578,222.62397515850594,220.52403288249917,218.4240906064924,355,109.81814182307586,Eastern San Joaquin,-121.23501,38.196370000000016
WCR1996-004731,75.56702201168378,73.55943990016273,71.55185778864168,120,26.508706720051084,Eastern San Joaquin,-121.22502,37.68943
WCR1996-004732,82.16855987063218,80.16058536469555,78.15261085875892,132,27.98307983002416,Eastern San Joaquin,-121.26175,37.804659999999984
WCR1996-004909,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.28222199999998,38.227222
WCR1996-005019,170.73164817504755,168.71856283266493,166.7054774902823,260,107.92762513080837,Eastern San Joaquin,-121.19642,38.09426
WCR1996-005020,170.73164817504755,168.71856283266493,166.7054774902823,260,101.54984553620707,Eastern San Joaquin,-121.23383,38.12311
WCR1996-005021,198.75245286162365,196.73797696571287,194.7235010698021,300,101.54984553620707,Eastern San Joaquin,-121.19666,38.12340000000001
WCR1996-005022,176.85675909158164,174.7709351166081,172.68511114163454,260,71.91081205927067,Eastern San Joaquin,-121.27049,38.152889999999985
WCR1996-005023,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-005024,176.85675909158164,174.7709351166081,172.68511114163454,260,109.81814182307586,Eastern San Joaquin,-121.19871,38.21137999999999
WCR1996-005025,170.73164817504755,168.71856283266493,166.7054774902823,260,29.549671087492456,Eastern San Joaquin,-121.34499999999998,38.19642999999999
WCR1996-005026,149.92132527166075,147.90934816138068,145.8973710511006,230,71.78285672062894,Eastern San Joaquin,-121.21296,37.992429999999985
WCR1996-005027,170.73164817504755,168.71856283266493,166.7054774902823,260,32.40468900935666,Eastern San Joaquin,-121.34279999999998,38.079429999999995
WCR1996-005028,139.66512029138786,137.59292326368177,135.52072623597567,NA,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-005031,198.75245286162365,196.73797696571287,194.7235010698021,300,154.7838804910032,Eastern San Joaquin,-121.14215,38.080619999999996
WCR1996-005032,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-005033,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-005034,139.66512029138786,137.59292326368177,135.52072623597567,210,67.10447776556231,Eastern San Joaquin,-121.29098999999998,38.225599999999986
WCR1996-005824,156.83710770245818,154.82475491249656,152.81240212253493,360,77.09571671895972,Eastern San Joaquin,-121.13569,37.83424
WCR1996-005825,92.14048236073683,90.13190157068685,88.12332078063687,300,46.079283926099784,Eastern San Joaquin,-121.32559999999997,38.152899999999995
WCR1996-005826,136.15702266742434,134.1458152377374,132.13460780805045,230,44.01868172062807,Eastern San Joaquin,-121.24945000000001,38.006750000000004
WCR1996-005833,112.30685592696246,110.297047314741,108.28723870251953,175,26.508706720051084,Eastern San Joaquin,-121.20609,37.71761
WCR1996-005851,121.12789166923405,119.11755687723495,117.10722208523585,203,26.508706720051084,Eastern San Joaquin,-121.22502,37.68943
WCR1996-005856,262.7670285143564,260.7497556868606,258.73248285936484,400,122.37971688727451,Eastern San Joaquin,-120.94527699999999,37.875277000000004
WCR1996-005857,52.804294109129295,50.79787383058651,48.79145355204373,115,23.085834212529093,Eastern San Joaquin,-121.29783,37.862419999999986
WCR1996-005862,162.38507603885793,160.3724272099337,158.35977838100948,355,71.78285672062894,Eastern San Joaquin,-121.19415,37.97796
WCR1996-005863,170.73164817504755,168.71856283266493,166.7054774902823,265,104.19507056149494,Eastern San Joaquin,-120.98958,37.849650000000004
